name	symbol
piR-hsa-12867	FAM104A
piR-hsa-12545	SDK2
piR-hsa-21732	NAT9
piR-hsa-7168	GRIN2C
piR-hsa-2135	GRIN2C
piR-hsa-15404	FADS6
piR-hsa-13877	ATP5H
piR-hsa-13877	ATP5H
piR-hsa-30979	KCTD2
piR-hsa-24979	KCTD2
piR-hsa-2282	KCTD2
piR-hsa-12471	KCTD2
piR-hsa-13656	MRPS7
piR-hsa-30665	MIF4GD
piR-hsa-30665	MIF4GD
piR-hsa-30665	MIF4GD
piR-hsa-30665	MIF4GD
piR-hsa-3093	GRB2
piR-hsa-23387	GRB2
piR-hsa-17017	GRB2
piR-hsa-3093	GRB2
piR-hsa-23387	GRB2
piR-hsa-17017	GRB2
piR-hsa-1048	WBP2
piR-hsa-21000	TRIM65
piR-hsa-21000	TRIM65
piR-hsa-23387	ACOX1
piR-hsa-21000	ACOX1
piR-hsa-15406	ACOX1
piR-hsa-23387	ACOX1
piR-hsa-21000	ACOX1
piR-hsa-15406	ACOX1
piR-hsa-23387	ACOX1
piR-hsa-21000	ACOX1
piR-hsa-15406	ACOX1
piR-hsa-7872	FOXJ1
piR-hsa-14975	RNF157
piR-hsa-30937	RNF157
piR-hsa-22415	RNF157
piR-hsa-12399	RNF157
piR-hsa-21000	RNF157
piR-hsa-23387	RNF157
piR-hsa-17092	RNF157
piR-hsa-425	RNF157
piR-hsa-1224	RNF157
piR-hsa-11623	SNHG16
piR-hsa-5298	SNHG16
piR-hsa-11623	SNHG16
piR-hsa-5298	SNHG16
piR-hsa-11623	SNHG16
piR-hsa-5298	SNHG16
piR-hsa-11623	SNHG16
piR-hsa-5298	SNHG16
piR-hsa-28629	SNORD1B
piR-hsa-26039	SNORD1B
piR-hsa-1250	SNORD1A
piR-hsa-20283	MXRA7
piR-hsa-20282	MXRA7
piR-hsa-20281	MXRA7
piR-hsa-32653	MXRA7
piR-hsa-28244	MXRA7
piR-hsa-4878	JMJD6
piR-hsa-9896	JMJD6
piR-hsa-27032	MFSD11
piR-hsa-9059	MFSD11
piR-hsa-19076	MFSD11
piR-hsa-27032	MFSD11
piR-hsa-9059	MFSD11
piR-hsa-19076	MFSD11
piR-hsa-27032	MFSD11
piR-hsa-9059	MFSD11
piR-hsa-19076	MFSD11
piR-hsa-27032	MFSD11
piR-hsa-9059	MFSD11
piR-hsa-19076	MFSD11
piR-hsa-27032	MFSD11
piR-hsa-9059	MFSD11
piR-hsa-19076	MFSD11
piR-hsa-27032	MFSD11
piR-hsa-9059	MFSD11
piR-hsa-19076	MFSD11
piR-hsa-27032	MFSD11
piR-hsa-9059	MFSD11
piR-hsa-19076	MFSD11
piR-hsa-28244	LINC00338
piR-hsa-32653	LINC00338
piR-hsa-20282	LINC00338
piR-hsa-20281	LINC00338
piR-hsa-20283	LINC00338
piR-hsa-21000	LINC00338
piR-hsa-20283	LOC100507351
piR-hsa-20282	LOC100507351
piR-hsa-20281	LOC100507351
piR-hsa-32653	LOC100507351
piR-hsa-28244	LOC100507351
piR-hsa-21000	LOC100131096
piR-hsa-29615	SYNGR2
piR-hsa-15708	SYNGR2
piR-hsa-27161	SYNGR2
piR-hsa-29494	BIRC5
piR-hsa-29494	BIRC5
piR-hsa-29494	BIRC5
piR-hsa-32705	LOC100996291
piR-hsa-20573	LOC100996291
piR-hsa-22415	LOC100996291
piR-hsa-23387	LOC100996291
piR-hsa-2946	PGS1
piR-hsa-30937	LOC100996295
piR-hsa-21000	LOC100996295
piR-hsa-15405	LOC100996295
piR-hsa-15404	LOC100996295
piR-hsa-6324	CANT1
piR-hsa-23570	CANT1
piR-hsa-27928	CANT1
piR-hsa-3206	CANT1
piR-hsa-26003	CANT1
piR-hsa-16227	CANT1
piR-hsa-9203	CANT1
piR-hsa-13250	CANT1
piR-hsa-21227	CANT1
piR-hsa-16620	CANT1
piR-hsa-16387	CANT1
piR-hsa-25451	CANT1
piR-hsa-6324	CANT1
piR-hsa-23570	CANT1
piR-hsa-27928	CANT1
piR-hsa-3206	CANT1
piR-hsa-26003	CANT1
piR-hsa-16227	CANT1
piR-hsa-9203	CANT1
piR-hsa-13250	CANT1
piR-hsa-21227	CANT1
piR-hsa-16620	CANT1
piR-hsa-16387	CANT1
piR-hsa-25451	CANT1
piR-hsa-6324	CANT1
piR-hsa-23570	CANT1
piR-hsa-27928	CANT1
piR-hsa-3206	CANT1
piR-hsa-26003	CANT1
piR-hsa-16227	CANT1
piR-hsa-9203	CANT1
piR-hsa-13250	CANT1
piR-hsa-21227	CANT1
piR-hsa-16620	CANT1
piR-hsa-16387	CANT1
piR-hsa-25451	CANT1
piR-hsa-6718	ENGASE
piR-hsa-3089	CBX2
piR-hsa-4243	CBX2
piR-hsa-3428	TBC1D16
piR-hsa-32740	TBC1D16
piR-hsa-18303	TBC1D16
piR-hsa-3428	TBC1D16
piR-hsa-32740	TBC1D16
piR-hsa-18303	TBC1D16
piR-hsa-3428	TBC1D16
piR-hsa-32740	TBC1D16
piR-hsa-18303	TBC1D16
piR-hsa-18303	TBC1D16
piR-hsa-30050	RNF213
piR-hsa-1384	RNF213
piR-hsa-21541	RNF213
piR-hsa-27108	RNF213
piR-hsa-28086	RNF213
piR-hsa-24186	RNF213
piR-hsa-12835	RNF213
piR-hsa-18377	RNF213
piR-hsa-31473	RNF213
piR-hsa-9838	BAIAP2-AS1
piR-hsa-6055	BAIAP2-AS1
piR-hsa-7555	BAIAP2-AS1
piR-hsa-1251	ACTG1
piR-hsa-15864	ACTG1
piR-hsa-15615	ACTG1
piR-hsa-15614	ACTG1
piR-hsa-15613	ACTG1
piR-hsa-30489	ACTG1
piR-hsa-20230	ACTG1
piR-hsa-1251	ACTG1
piR-hsa-15864	ACTG1
piR-hsa-15615	ACTG1
piR-hsa-15614	ACTG1
piR-hsa-15613	ACTG1
piR-hsa-30489	ACTG1
piR-hsa-20230	ACTG1
piR-hsa-1251	ACTG1
piR-hsa-15864	ACTG1
piR-hsa-15615	ACTG1
piR-hsa-15614	ACTG1
piR-hsa-15613	ACTG1
piR-hsa-30489	ACTG1
piR-hsa-20230	ACTG1
piR-hsa-25652	NPLOC4
piR-hsa-17858	NPLOC4
piR-hsa-17563	NPLOC4
piR-hsa-5325	NPLOC4
piR-hsa-14173	ARL16
piR-hsa-22197	P4HB
piR-hsa-9255	ALYREF
piR-hsa-30648	PCYT2
piR-hsa-30648	PCYT2
piR-hsa-30648	PCYT2
piR-hsa-30648	PCYT2
piR-hsa-30648	PCYT2
piR-hsa-30648	PCYT2
piR-hsa-30648	PCYT2
piR-hsa-22167	MAFG
piR-hsa-18267	MAFG
piR-hsa-22167	MAFG
piR-hsa-18267	MAFG
piR-hsa-875	ASPSCR1
piR-hsa-875	ASPSCR1
piR-hsa-875	ASPSCR1
piR-hsa-27520	DUS1L
piR-hsa-21592	FASN
piR-hsa-30607	SLC16A3
piR-hsa-20414	SLC16A3
piR-hsa-30607	SLC16A3
piR-hsa-20414	SLC16A3
piR-hsa-30607	SLC16A3
piR-hsa-20414	SLC16A3
piR-hsa-30607	SLC16A3
piR-hsa-20414	SLC16A3
piR-hsa-30607	SLC16A3
piR-hsa-20414	SLC16A3
piR-hsa-30607	SLC16A3
piR-hsa-20414	SLC16A3
piR-hsa-23575	CSNK1D
piR-hsa-20605	CSNK1D
piR-hsa-23575	CSNK1D
piR-hsa-20605	CSNK1D
piR-hsa-10295	OGFOD3
piR-hsa-10295	OGFOD3
piR-hsa-10295	OGFOD3
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-9752	C17orf62
piR-hsa-12399	FLJ43681
piR-hsa-21000	FLJ43681
piR-hsa-23387	USP14
piR-hsa-23387	USP14
piR-hsa-23387	YES1
piR-hsa-21000	YES1
piR-hsa-4762	EMILIN2
piR-hsa-20345	EMILIN2
piR-hsa-563	LPIN2
piR-hsa-29350	LPIN2
piR-hsa-22157	LPIN2
piR-hsa-22156	LPIN2
piR-hsa-20684	LPIN2
piR-hsa-23393	LPIN2
piR-hsa-30715	LOC727896
piR-hsa-22415	LOC727896
piR-hsa-21000	LOC727896
piR-hsa-15405	LOC727896
piR-hsa-15404	LOC727896
piR-hsa-14043	DLGAP1
piR-hsa-14043	DLGAP1
piR-hsa-15034	LINC00526
piR-hsa-27356	LINC00668
piR-hsa-11859	LINC00668
piR-hsa-30273	LINC00668
piR-hsa-30394	LINC00668
piR-hsa-27296	LINC00668
piR-hsa-12217	LINC00668
piR-hsa-27295	LINC00668
piR-hsa-27294	LINC00668
piR-hsa-1564	LINC00668
piR-hsa-22415	ANKRD12
piR-hsa-22415	ANKRD12
piR-hsa-22415	ANKRD12
piR-hsa-1369	VAPA
piR-hsa-18398	VAPA
piR-hsa-21000	VAPA
piR-hsa-1369	VAPA
piR-hsa-18398	VAPA
piR-hsa-21000	VAPA
piR-hsa-23387	GNAL
piR-hsa-21000	GNAL
piR-hsa-23387	GNAL
piR-hsa-21000	GNAL
piR-hsa-23387	GNAL
piR-hsa-21000	GNAL
piR-hsa-23387	GNAL
piR-hsa-21000	GNAL
piR-hsa-15404	C18orf61
piR-hsa-15405	C18orf61
piR-hsa-21000	C18orf61
piR-hsa-2537	PTPN2
piR-hsa-21900	CEP192
piR-hsa-12297	RNMT
piR-hsa-25390	ANKRD20A5P
piR-hsa-8838	ANKRD20A5P
piR-hsa-8191	CYP4F35P
piR-hsa-13655	CYP4F35P
piR-hsa-18224	CYP4F35P
piR-hsa-12447	CYP4F35P
piR-hsa-30486	TMEM241
piR-hsa-9059	TMEM241
piR-hsa-1748	TMEM241
piR-hsa-5482	TMEM241
piR-hsa-25097	RIOK3
piR-hsa-30937	TTC39C
piR-hsa-30937	TTC39C
piR-hsa-8590	ZNF521
piR-hsa-20283	SS18
piR-hsa-20282	SS18
piR-hsa-20281	SS18
piR-hsa-32653	SS18
piR-hsa-28244	SS18
piR-hsa-9059	SS18
piR-hsa-20283	SS18
piR-hsa-20282	SS18
piR-hsa-20281	SS18
piR-hsa-32653	SS18
piR-hsa-28244	SS18
piR-hsa-9059	SS18
piR-hsa-23387	AQP4-AS1
piR-hsa-15405	DSC3
piR-hsa-15404	DSC3
piR-hsa-21000	DSC3
piR-hsa-22415	DSC3
piR-hsa-30715	DSC3
piR-hsa-15405	DSC3
piR-hsa-15404	DSC3
piR-hsa-21000	DSC3
piR-hsa-22415	DSC3
piR-hsa-30715	DSC3
piR-hsa-23387	DSG3
piR-hsa-21000	DSG3
piR-hsa-22415	DSG3
piR-hsa-21000	DSG2
piR-hsa-12399	DSG2
piR-hsa-13641	DSG2
piR-hsa-24649	SLC25A52
piR-hsa-21000	RNF125
piR-hsa-19236	ZNF397
piR-hsa-27357	ZSCAN30
piR-hsa-17456	ZSCAN30
piR-hsa-27357	ZSCAN30
piR-hsa-17456	ZSCAN30
piR-hsa-4064	ZNF271
piR-hsa-4064	ZNF271
piR-hsa-27422	ZNF396
piR-hsa-19707	ELP2
piR-hsa-19707	ELP2
piR-hsa-19707	ELP2
piR-hsa-19707	ELP2
piR-hsa-19707	ELP2
piR-hsa-19707	ELP2
piR-hsa-19707	ELP2
piR-hsa-23387	SLC14A2
piR-hsa-21000	SLC14A2
piR-hsa-12399	SLC14A2
piR-hsa-30937	SLC14A2
piR-hsa-23387	SLC14A2
piR-hsa-21000	SLC14A2
piR-hsa-12399	SLC14A2
piR-hsa-30937	SLC14A2
piR-hsa-23387	PSTPIP2
piR-hsa-21000	PSTPIP2
piR-hsa-15406	PSTPIP2
piR-hsa-30937	SMAD2
piR-hsa-30937	SMAD2
piR-hsa-30937	SMAD2
piR-hsa-3219	DYM
piR-hsa-6015	RPL17-C18orf32
piR-hsa-6015	RPL17-C18orf32
piR-hsa-6015	RPL17
piR-hsa-24015	RPL17
piR-hsa-6015	RPL17
piR-hsa-6015	RPL17
piR-hsa-6015	RPL17
piR-hsa-6015	RPL17
piR-hsa-6015	RPL17
piR-hsa-6015	RPL17
piR-hsa-6015	RPL17
piR-hsa-25447	SNORD58C
piR-hsa-23992	SNORD58A
piR-hsa-24015	SNORD58B
piR-hsa-22415	SKA1
piR-hsa-21000	SKA1
piR-hsa-23387	SKA1
piR-hsa-22415	SKA1
piR-hsa-21000	SKA1
piR-hsa-23387	SKA1
piR-hsa-27032	MRO
piR-hsa-27032	MRO
piR-hsa-27032	MRO
piR-hsa-27032	MRO
piR-hsa-30937	ME2
piR-hsa-23387	ME2
piR-hsa-30937	ME2
piR-hsa-23387	ME2
piR-hsa-2320	SMAD4
piR-hsa-9430	MEX3C
piR-hsa-10476	DYNAP
piR-hsa-32188	DYNAP
piR-hsa-32379	DYNAP
piR-hsa-32320	DYNAP
piR-hsa-32817	DYNAP
piR-hsa-23661	BOD1L2
piR-hsa-30956	BOD1L2
piR-hsa-16590	BOD1L2
piR-hsa-29269	ZNF532
piR-hsa-14329	ZNF532
piR-hsa-8700	ZNF532
piR-hsa-21000	CCBE1
piR-hsa-15405	CCBE1
piR-hsa-15404	CCBE1
piR-hsa-13954	TNFRSF11A
piR-hsa-13954	TNFRSF11A
piR-hsa-13954	TNFRSF11A
piR-hsa-13954	TNFRSF11A
piR-hsa-30396	BCL2
piR-hsa-21000	LOC400655
piR-hsa-12670	LOC100505817
piR-hsa-18436	ZADH2
piR-hsa-27032	LOC100131655
piR-hsa-17951	PQLC1
piR-hsa-17951	PQLC1
piR-hsa-1748	PARD6G
piR-hsa-5564	FLJ45445
piR-hsa-20118	FLJ45445
piR-hsa-5317	FLJ45445
piR-hsa-5316	FLJ45445
piR-hsa-5315	FLJ45445
piR-hsa-9296	FLJ45445
piR-hsa-5841	FLJ45445
piR-hsa-4980	FLJ45445
piR-hsa-6218	FLJ45445
piR-hsa-3463	FLJ45445
piR-hsa-7639	FLJ45445
piR-hsa-15294	FLJ45445
piR-hsa-15293	FLJ45445
piR-hsa-6658	FLJ45445
piR-hsa-5324	FLJ45445
piR-hsa-3263	FLJ45445
piR-hsa-3375	FLJ45445
piR-hsa-29996	FLJ45445
piR-hsa-5170	FLJ45445
piR-hsa-4580	FLJ45445
piR-hsa-15248	FLJ45445
piR-hsa-30787	FLJ45445
piR-hsa-30102	FLJ45445
piR-hsa-26514	FLJ45445
piR-hsa-27510	FLJ45445
piR-hsa-30101	FLJ45445
piR-hsa-30100	FLJ45445
piR-hsa-22685	FLJ45445
piR-hsa-32799	FLJ45445
piR-hsa-32396	FLJ45445
piR-hsa-9742	PTBP1
piR-hsa-9742	PTBP1
piR-hsa-9742	PTBP1
piR-hsa-2990	MED16
piR-hsa-20034	MED16
piR-hsa-939	MED16
piR-hsa-21784	MED16
piR-hsa-18961	WDR18
piR-hsa-21610	HMHA1
piR-hsa-21610	HMHA1
piR-hsa-28244	HMHA1
piR-hsa-20280	HMHA1
piR-hsa-21000	HMHA1
piR-hsa-21610	HMHA1
piR-hsa-21000	POLR2E
piR-hsa-23387	POLR2E
piR-hsa-10824	CIRBP
piR-hsa-10345	CIRBP
piR-hsa-32554	CIRBP
piR-hsa-32803	CIRBP
piR-hsa-10816	CIRBP
piR-hsa-25490	CIRBP
piR-hsa-12413	CIRBP
piR-hsa-21688	CIRBP
piR-hsa-11559	CIRBP
piR-hsa-7551	CIRBP
piR-hsa-255	CIRBP
piR-hsa-20395	CIRBP
piR-hsa-10824	CIRBP
piR-hsa-10345	CIRBP
piR-hsa-32554	CIRBP
piR-hsa-32803	CIRBP
piR-hsa-15581	CIRBP
piR-hsa-10816	CIRBP
piR-hsa-25490	CIRBP
piR-hsa-12413	CIRBP
piR-hsa-21688	CIRBP
piR-hsa-11559	CIRBP
piR-hsa-7551	CIRBP
piR-hsa-255	CIRBP
piR-hsa-28126	CIRBP
piR-hsa-23223	CIRBP
piR-hsa-5053	CIRBP
piR-hsa-10824	CIRBP
piR-hsa-15581	CIRBP
piR-hsa-10816	CIRBP
piR-hsa-25490	CIRBP
piR-hsa-12413	CIRBP
piR-hsa-21688	CIRBP
piR-hsa-11559	CIRBP
piR-hsa-7551	CIRBP
piR-hsa-255	CIRBP
piR-hsa-28126	CIRBP
piR-hsa-23223	CIRBP
piR-hsa-5053	CIRBP
piR-hsa-17194	MUM1
piR-hsa-17194	MUM1
piR-hsa-4186	C19orf25
piR-hsa-16229	MBD3
piR-hsa-7376	MBD3
piR-hsa-9757	MBD3
piR-hsa-3381	ATP8B3
piR-hsa-3381	ATP8B3
piR-hsa-3381	ATP8B3
piR-hsa-19986	CSNK1G2
piR-hsa-6095	BTBD2
piR-hsa-23387	MOB3A
piR-hsa-20274	MOB3A
piR-hsa-27032	MOB3A
piR-hsa-16172	IZUMO4
piR-hsa-16172	IZUMO4
piR-hsa-25764	DOT1L
piR-hsa-12629	DOT1L
piR-hsa-23387	C19orf35
piR-hsa-21000	C19orf35
piR-hsa-8253	TIMM13
piR-hsa-29866	TIMM13
piR-hsa-15405	GNG7
piR-hsa-15404	GNG7
piR-hsa-21000	GNG7
piR-hsa-20331	SLC39A3
piR-hsa-20331	SLC39A3
piR-hsa-22415	ZNF554
piR-hsa-23387	ZNF556
piR-hsa-21000	ZNF556
piR-hsa-21076	GNA11
piR-hsa-21996	FZR1
piR-hsa-21996	FZR1
piR-hsa-21996	FZR1
piR-hsa-203	CACTIN-AS1
piR-hsa-203	CACTIN
piR-hsa-203	CACTIN
piR-hsa-20950	PIP5K1C
piR-hsa-15691	PIP5K1C
piR-hsa-20950	PIP5K1C
piR-hsa-15691	PIP5K1C
piR-hsa-20283	ATCAY
piR-hsa-20282	ATCAY
piR-hsa-20281	ATCAY
piR-hsa-32653	ATCAY
piR-hsa-17793	EEF2
piR-hsa-19076	TMIGD2
piR-hsa-9059	TMIGD2
piR-hsa-19076	TMIGD2
piR-hsa-9059	TMIGD2
piR-hsa-16482	MPND
piR-hsa-16482	MPND
piR-hsa-7199	SH3GL1
piR-hsa-7199	SH3GL1
piR-hsa-7199	SH3GL1
piR-hsa-23387	LRG1
piR-hsa-7637	TNFAIP8L1
piR-hsa-22415	TNFAIP8L1
piR-hsa-30937	TNFAIP8L1
piR-hsa-17099	TNFAIP8L1
piR-hsa-7637	TNFAIP8L1
piR-hsa-22415	TNFAIP8L1
piR-hsa-30937	TNFAIP8L1
piR-hsa-17099	TNFAIP8L1
piR-hsa-2883	DPP9
piR-hsa-2105	FEM1A
piR-hsa-21183	PLIN3
piR-hsa-21183	PLIN3
piR-hsa-21183	PLIN3
piR-hsa-6127	KDM4B
piR-hsa-11946	TINCR
piR-hsa-23387	TINCR
piR-hsa-18179	RPL36
piR-hsa-18179	RPL36
piR-hsa-21000	FUT6
piR-hsa-21000	FUT6
piR-hsa-23387	FUT3
piR-hsa-23387	FUT3
piR-hsa-23387	FUT3
piR-hsa-23387	FUT3
piR-hsa-19788	RFX2
piR-hsa-19788	RFX2
piR-hsa-17491	TUBB4A
piR-hsa-28244	TNFSF14
piR-hsa-20281	TNFSF14
piR-hsa-32653	TNFSF14
piR-hsa-20282	TNFSF14
piR-hsa-7102	TNFSF14
piR-hsa-28244	TNFSF14
piR-hsa-20281	TNFSF14
piR-hsa-32653	TNFSF14
piR-hsa-20282	TNFSF14
piR-hsa-7102	TNFSF14
piR-hsa-19525	SH2D3A
piR-hsa-26616	EMR1
piR-hsa-26616	EMR1
piR-hsa-26616	EMR1
piR-hsa-26616	EMR1
piR-hsa-26616	EMR1
piR-hsa-14034	FLJ25758
piR-hsa-15405	ZNF557
piR-hsa-15404	ZNF557
piR-hsa-21000	ZNF557
piR-hsa-15405	ZNF557
piR-hsa-15404	ZNF557
piR-hsa-21000	ZNF557
piR-hsa-15405	ZNF557
piR-hsa-15404	ZNF557
piR-hsa-21000	ZNF557
piR-hsa-21566	ELAVL1
piR-hsa-17104	RPS28
piR-hsa-21338	KANK3
piR-hsa-12305	Mar-02
piR-hsa-12305	Mar-02
piR-hsa-12305	Mar-02
piR-hsa-23387	MYO1F
piR-hsa-16802	ZNF317
piR-hsa-16802	ZNF317
piR-hsa-16802	ZNF317
piR-hsa-1748	OR7D2
piR-hsa-21000	OR7D2
piR-hsa-21000	ZNF561
piR-hsa-20456	ZNF561
piR-hsa-6262	ZNF562
piR-hsa-6261	ZNF562
piR-hsa-30557	ZNF562
piR-hsa-20456	ZNF562
piR-hsa-6262	ZNF562
piR-hsa-6261	ZNF562
piR-hsa-30557	ZNF562
piR-hsa-20456	ZNF562
piR-hsa-6262	ZNF562
piR-hsa-6261	ZNF562
piR-hsa-30557	ZNF562
piR-hsa-20456	ZNF562
piR-hsa-23319	PIN1
piR-hsa-23319	PIN1
piR-hsa-23319	PIN1
piR-hsa-17286	PPAN-P2RY11
piR-hsa-17286	PPAN-P2RY11
piR-hsa-17286	P2RY11
piR-hsa-23387	S1PR2
piR-hsa-21000	S1PR2
piR-hsa-30937	S1PR2
piR-hsa-21000	ICAM4
piR-hsa-21000	ICAM4
piR-hsa-21000	ICAM4
piR-hsa-17208	ICAM3
piR-hsa-21000	KRI1
piR-hsa-27032	ILF3-AS1
piR-hsa-21000	ILF3-AS1
piR-hsa-25533	ILF3-AS1
piR-hsa-8564	ILF3-AS1
piR-hsa-25220	DNM2
piR-hsa-25220	DNM2
piR-hsa-25220	DNM2
piR-hsa-25220	DNM2
piR-hsa-25220	DNM2
piR-hsa-9732	CARM1
piR-hsa-12336	CARM1
piR-hsa-1279	CARM1
piR-hsa-27719	CARM1
piR-hsa-17314	YIPF2
piR-hsa-23387	LDLR
piR-hsa-21000	LDLR
piR-hsa-12399	LDLR
piR-hsa-22415	LDLR
piR-hsa-23387	LDLR
piR-hsa-21000	LDLR
piR-hsa-12399	LDLR
piR-hsa-22415	LDLR
piR-hsa-23387	LDLR
piR-hsa-21000	LDLR
piR-hsa-12399	LDLR
piR-hsa-22415	LDLR
piR-hsa-23387	LDLR
piR-hsa-21000	LDLR
piR-hsa-12399	LDLR
piR-hsa-22415	LDLR
piR-hsa-23387	LDLR
piR-hsa-21000	LDLR
piR-hsa-12399	LDLR
piR-hsa-22415	LDLR
piR-hsa-23387	LDLR
piR-hsa-21000	LDLR
piR-hsa-12399	LDLR
piR-hsa-22415	LDLR
piR-hsa-23387	RAB3D
piR-hsa-13284	TMEM205
piR-hsa-13284	TMEM205
piR-hsa-13284	TMEM205
piR-hsa-6976	TMEM205
piR-hsa-30863	SWSAP1
piR-hsa-23387	SWSAP1
piR-hsa-23392	SWSAP1
piR-hsa-19782	PRKCSH
piR-hsa-19782	PRKCSH
piR-hsa-23387	ZNF440
piR-hsa-21000	ZNF440
piR-hsa-23387	ZNF69
piR-hsa-21000	ZNF69
piR-hsa-2451	ZNF763
piR-hsa-18657	ZNF763
piR-hsa-1815	ZNF878
piR-hsa-22339	ZNF844
piR-hsa-27032	ZNF788
piR-hsa-21000	ZNF788
piR-hsa-23387	ZNF788
piR-hsa-15406	ZNF563
piR-hsa-9551	ZNF709
piR-hsa-23387	ZNF490
piR-hsa-27851	ZNF490
piR-hsa-21000	ZNF490
piR-hsa-20273	ZNF490
piR-hsa-7157	ZNF490
piR-hsa-23387	ZNF791
piR-hsa-30937	ZNF791
piR-hsa-30061	TNPO2
piR-hsa-27421	TNPO2
piR-hsa-13894	TNPO2
piR-hsa-6031	TNPO2
piR-hsa-28777	TNPO2
piR-hsa-4042	TNPO2
piR-hsa-30061	TNPO2
piR-hsa-27421	TNPO2
piR-hsa-13894	TNPO2
piR-hsa-6031	TNPO2
piR-hsa-28777	TNPO2
piR-hsa-4042	TNPO2
piR-hsa-30061	TNPO2
piR-hsa-27421	TNPO2
piR-hsa-13894	TNPO2
piR-hsa-6031	TNPO2
piR-hsa-28777	TNPO2
piR-hsa-4042	TNPO2
piR-hsa-18860	SNORD41
piR-hsa-28299	SNORD41
piR-hsa-23066	C19orf43
piR-hsa-275	NFIX
piR-hsa-31535	NFIX
piR-hsa-275	NFIX
piR-hsa-31535	NFIX
piR-hsa-275	NFIX
piR-hsa-31535	NFIX
piR-hsa-14864	NACC1
piR-hsa-475	NACC1
piR-hsa-21000	MRI1
piR-hsa-15406	MRI1
piR-hsa-20572	MRI1
piR-hsa-21000	MRI1
piR-hsa-15406	MRI1
piR-hsa-20572	MRI1
piR-hsa-16687	ASF1B
piR-hsa-4062	ASF1B
piR-hsa-12710	LPHN1
piR-hsa-23567	LPHN1
piR-hsa-12710	LPHN1
piR-hsa-23567	LPHN1
piR-hsa-15404	CLEC17A
piR-hsa-15404	CLEC17A
piR-hsa-3223	ZNF333
piR-hsa-10324	BRD4
piR-hsa-23512	BRD4
piR-hsa-31315	BRD4
piR-hsa-24493	BRD4
piR-hsa-10324	BRD4
piR-hsa-23512	BRD4
piR-hsa-14477	CYP4F12
piR-hsa-28350	LINC00661
piR-hsa-28198	LINC00661
piR-hsa-28038	LINC00661
piR-hsa-209	LINC00661
piR-hsa-1187	LINC00661
piR-hsa-26924	LINC00661
piR-hsa-28195	LINC00661
piR-hsa-17410	LINC00661
piR-hsa-26859	LINC00661
piR-hsa-1053	LINC00661
piR-hsa-24973	LINC00661
piR-hsa-32575	LINC00661
piR-hsa-18706	LINC00661
piR-hsa-29757	LINC00661
piR-hsa-16117	LINC00661
piR-hsa-16116	LINC00661
piR-hsa-15355	LINC00661
piR-hsa-3438	LINC00661
piR-hsa-12349	LINC00661
piR-hsa-32282	LINC00661
piR-hsa-12348	LINC00661
piR-hsa-6184	LINC00661
piR-hsa-31467	LINC00661
piR-hsa-4394	LINC00661
piR-hsa-100	LINC00661
piR-hsa-12163	LINC00661
piR-hsa-15566	LINC00661
piR-hsa-21398	LINC00661
piR-hsa-8258	LINC00661
piR-hsa-14941	LINC00661
piR-hsa-14940	LINC00661
piR-hsa-17192	LINC00661
piR-hsa-9463	LINC00661
piR-hsa-9464	LINC00661
piR-hsa-30920	LINC00661
piR-hsa-1638	LINC00661
piR-hsa-1636	LINC00661
piR-hsa-1637	LINC00661
piR-hsa-8267	LINC00661
piR-hsa-30056	LINC00661
piR-hsa-22886	LINC00661
piR-hsa-24012	LINC00661
piR-hsa-15165	LINC00661
piR-hsa-11129	LINC00661
piR-hsa-4754	LINC00661
piR-hsa-4753	LINC00661
piR-hsa-7682	LINC00661
piR-hsa-3777	LINC00661
piR-hsa-3776	LINC00661
piR-hsa-17185	LINC00661
piR-hsa-10762	LINC00661
piR-hsa-10151	LINC00661
piR-hsa-10150	LINC00661
piR-hsa-10152	LINC00661
piR-hsa-10149	LINC00661
piR-hsa-19270	LINC00661
piR-hsa-4991	LINC00661
piR-hsa-6220	LINC00661
piR-hsa-17853	LINC00661
piR-hsa-12753	LINC00661
piR-hsa-13587	LINC00661
piR-hsa-15641	LINC00661
piR-hsa-25346	LINC00661
piR-hsa-20500	LINC00661
piR-hsa-31844	FLJ25328
piR-hsa-29920	FLJ25328
piR-hsa-23107	FLJ25328
piR-hsa-29951	FLJ25328
piR-hsa-5269	FLJ25328
piR-hsa-19993	FLJ25328
piR-hsa-28994	FLJ25328
piR-hsa-14186	FLJ25328
piR-hsa-14187	FLJ25328
piR-hsa-21804	FLJ25328
piR-hsa-11880	FLJ25328
piR-hsa-17068	FLJ25328
piR-hsa-17067	FLJ25328
piR-hsa-17066	FLJ25328
piR-hsa-17551	FLJ25328
piR-hsa-31228	FLJ25328
piR-hsa-31229	FLJ25328
piR-hsa-18683	FLJ25328
piR-hsa-25994	FLJ25328
piR-hsa-13105	FLJ25328
piR-hsa-7431	FLJ25328
piR-hsa-6573	FLJ25328
piR-hsa-3814	FLJ25328
piR-hsa-6510	FLJ25328
piR-hsa-6511	FLJ25328
